Kind,Name,File,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Public Constructor,"org.eclipse.compare.internal.patch.DecoratorOverlayIcon.DecoratorOverlayIcon(Image,ImageDescriptor[],Point)",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\patch\DecoratorOverlayIcon.java,,,,,,,,,,,,,,,,,,,,,,,,,4,13,0,6,2,3,7,4,1,3,4,1,3,1,1,1,1,,,,,,0,,"1,17",1,1,1,1
Protected Method,"org.eclipse.compare.internal.patch.DecoratorOverlayIcon.drawCompositeImage(int,int)",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\patch\DecoratorOverlayIcon.java,,,,,,,,,,,,,,,,,,,,,,,,,3,8,0,8,2,5,0,3,2,4,6,2,4,2,2,2,1,,,,,,1,,"0,00",2,2,2,1
Protected Method,"org.eclipse.compare.internal.patch.DecoratorOverlayIcon.drawOverlays(ImageDescriptor[])",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\patch\DecoratorOverlayIcon.java,,,,,,,,,,,,,,,,,,,,,,,,,13,34,1,28,3,22,5,3,21,14,19,4,16,8,5,8,3,,,,,,2,,"0,18",8,5,8,3
Public Method,"org.eclipse.compare.internal.patch.DecoratorOverlayIcon.equals(Object)",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\patch\DecoratorOverlayIcon.java,,,,,,,,,,,,,,,,,,,,,,,,,3,8,0,8,2,5,0,3,2,3,5,2,3,2,2,3,1,,,,,,1,,"0,00",2,2,3,1
Protected Method,"org.eclipse.compare.internal.patch.DecoratorOverlayIcon.getSize()",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\patch\DecoratorOverlayIcon.java,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,1,1,1,2,1,1,1,1,1,1,,,,,,0,,"0,00",1,1,1,1
Protected Method,"org.eclipse.compare.internal.patch.DecoratorOverlayIcon.getTransparentPixel()",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\patch\DecoratorOverlayIcon.java,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,2,1,1,2,1,1,1,1,1,1,,,,,,0,,"0,00",1,1,1,1
Public Method,"org.eclipse.compare.internal.patch.DecoratorOverlayIcon.hashCode()",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\patch\DecoratorOverlayIcon.java,,,,,,,,,,,,,,,,,,,,,,,,,3,9,0,9,2,5,0,2,3,5,8,3,6,3,3,3,1,,,,,,2,,"0,00",3,3,3,1
Public Class,"org.eclipse.compare.internal.patch.DiffViewerComparator",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\patch\DiffViewerComparator.java,2,2,2,2,10,1,9,2,1,3,0,,0,0,,,3,0,3,16,0,0,1,2,,45,6,28,10,18,16,,,12,20,11,14,,,,,3,3,3,3,2,2,0,"0,57",5,5,5,5
Public Method,"org.eclipse.compare.internal.patch.DiffViewerComparator.category(Object)",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\patch\DiffViewerComparator.java,,,,,,,,,,,,,,,,,,,,,,,,,1,8,0,8,2,5,0,3,3,3,6,2,5,3,3,3,3,,,,,,2,,"0,00",3,3,3,3
Protected Method,"org.eclipse.compare.internal.patch.DiffViewerComparator.getComparator()",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\patch\DiffViewerComparator.java,,,,,,,,,,,,,,,,,,,,,,,,,0,20,3,16,6,12,6,1,1,8,11,7,8,1,1,1,1,,,,,,0,,"0,38",1,1,1,1
Anonymous Class,"org.eclipse.compare.internal.patch.DiffViewerComparator.getComparator.(Anon_1)",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\patch\DiffViewerComparator.java,4,4,5,1,16,3,12,6,2,4,0,,0,0,,,1,0,1,14,0,0,0,1,,17,3,13,5,11,6,,,7,9,6,7,,,,,4,4,5,1,1,1,0,"0,46",4,4,5,1
Public Method,"org.eclipse.compare.internal.patch.DiffViewerComparator.getComparator.(Anon_1).compare(Object,Object)",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\patch\DiffViewerComparator.java,,,,,,,,,,,,,,,,,,,,,,,,,2,16,3,12,5,10,6,7,2,7,9,6,7,4,4,5,1,,,,,,1,,"0,50",4,4,5,1
Public Method,"org.eclipse.compare.internal.patch.DiffViewerComparator.isSorterProperty(Object,Object)",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\patch\DiffViewerComparator.java,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,0,1,1,1,2,1,1,1,1,1,1,,,,,,0,,"0,00",1,1,1,1
Public Class,"org.eclipse.compare.internal.patch.FilePatch",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\patch\FilePatch.java,1,1,1,1,4,0,4,0,2,6,0,,0,0,,,3,0,3,39,0,0,1,2,,37,4,15,7,4,18,,,3,7,4,3,,,,,2,2,2,1,2,0,0,"1,20",4,4,4,3
Public Constructor,"org.eclipse.compare.internal.patch.FilePatch.FilePatch(IPath,long,IPath,long)",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\patch\FilePatch.java,,,,,,,,,,,,,,,,,,,,,,,,,8,4,0,4,2,1,0,2,1,1,2,1,1,1,1,1,1,,,,,,0,,"0,00",1,1,1,1
Public Method,"org.eclipse.compare.internal.patch.FilePatch.apply(IStorage,PatchConfiguration,IProgressMonitor)",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\patch\FilePatch.java,,,,,,,,,,,,,,,,,,,,,,,,,3,5,0,5,2,2,0,3,1,1,2,1,1,2,2,2,1,,,,,,0,,"0,00",2,2,2,1
Protected Method,"org.eclipse.compare.internal.patch.FilePatch.create(IPath,long,IPath,long)",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\patch\FilePatch.java,,,,,,,,,,,,,,,,,,,,,,,,,4,4,0,4,2,1,0,2,1,1,2,1,1,1,1,1,1,,,,,,0,,"0,00",1,1,1,1
Public Class,"org.eclipse.compare.internal.patch.HunkDiffNode",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\patch\HunkDiffNode.java,2,2,2,2,6,0,6,1,1,10,0,,5,0,,,7,1,12,74,0,1,1,10,,100,14,74,22,38,16,,,31,53,22,35,,,,,6,6,8,6,5,4,58,"0,22",21,21,25,19
Public Constructor,"org.eclipse.compare.internal.patch.HunkDiffNode.HunkDiffNode(HunkResult,PatchFileDiffNode,int,ITypedElement,ITypedElement,ITypedElement)",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\patch\HunkDiffNode.java,,,,,,,,,,,,,,,,,,,,,,,,,8,4,0,4,1,2,0,4,1,2,3,1,2,1,1,1,1,,,,,,0,,"0,00",1,1,1,1
Public Static Method,"org.eclipse.compare.internal.patch.HunkDiffNode.createDiffNode(PatchFileDiffNode,HunkResult,boolean)",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\patch\HunkDiffNode.java,,,,,,,,,,,,,,,,,,,,,,,,,4,3,0,3,1,1,0,2,1,1,2,1,1,1,1,1,1,,,,,,0,,"0,00",1,1,1,1
Public Static Method,"org.eclipse.compare.internal.patch.HunkDiffNode.createDiffNode(PatchFileDiffNode,HunkResult,boolean,boolean,boolean)",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\patch\HunkDiffNode.java,,,,,,,,,,,,,,,,,,,,,,,,,8,3,0,3,1,1,0,5,1,1,2,1,1,1,1,1,1,,,,,,0,,"0,00",1,1,1,1
Public Static Method,"org.eclipse.compare.internal.patch.HunkDiffNode.getAncestorElement(HunkResult,boolean)",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\patch\HunkDiffNode.java,,,,,,,,,,,,,,,,,,,,,,,,,4,11,0,9,1,5,4,3,3,3,6,1,5,3,3,4,3,,,,,,1,,"0,44",3,3,4,3
Protected Method,"org.eclipse.compare.internal.patch.HunkDiffNode.getConfiguration()",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\patch\HunkDiffNode.java,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,3,1,1,2,1,1,1,1,1,1,,,,,,0,,"0,00",1,1,1,1
Public Method,"org.eclipse.compare.internal.patch.HunkDiffNode.getHunkResult()",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\patch\HunkDiffNode.java,,,,,,,,,,,,,,,,,,,,,,,,,8,3,0,3,1,1,0,1,1,1,2,1,1,1,1,1,1,,,,,,0,,"0,00",1,1,1,1
Private Static Method,"org.eclipse.compare.internal.patch.HunkDiffNode.getLeftElement(HunkResult,boolean)",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\patch\HunkDiffNode.java,,,,,,,,,,,,,,,,,,,,,,,,,3,6,0,6,2,3,1,4,2,2,4,1,3,2,2,3,1,,,,,,1,,"0,17",2,2,3,1
Public Method,"org.eclipse.compare.internal.patch.HunkDiffNode.getResource()",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\patch\HunkDiffNode.java,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,3,1,1,2,1,1,1,1,1,1,,,,,,0,,"0,00",1,1,1,1
Public Static Method,"org.eclipse.compare.internal.patch.HunkDiffNode.getRightElement(HunkResult,boolean)",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\patch\HunkDiffNode.java,,,,,,,,,,,,,,,,,,,,,,,,,4,3,0,3,1,1,1,2,1,1,2,1,1,1,1,1,1,,,,,,0,,"0,33",1,1,1,1
Public Method,"org.eclipse.compare.internal.patch.HunkDiffNode.isAllContextIgnored()",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\patch\HunkDiffNode.java,,,,,,,,,,,,,,,,,,,,,,,,,3,24,1,23,6,16,0,5,8,12,18,7,14,6,6,8,6,,,,,,4,,"0,00",6,6,8,6
Public Method,"org.eclipse.compare.internal.patch.HunkDiffNode.isFuzzUsed()",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\patch\HunkDiffNode.java,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,2,1,1,2,1,1,1,1,1,1,,,,,,0,,"0,00",1,1,1,1
Public Method,"org.eclipse.compare.internal.patch.HunkDiffNode.isManuallyMerged()",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\patch\HunkDiffNode.java,,,,,,,,,,,,,,,,,,,,,,,,,2,8,0,8,3,5,0,3,2,4,6,3,4,2,2,2,1,,,,,,1,,"0,00",2,2,2,1
Public Class,"org.eclipse.compare.internal.patch.HunkTypedElement",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\patch\HunkTypedElement.java,1,1,1,1,4,0,4,0,4,18,1,,2,0,,,10,3,12,25,0,2,0,10,,94,14,58,22,28,22,,,27,44,22,28,,,,,3,3,3,3,1,1,64,"0,38",16,16,16,16
Public Constructor,"org.eclipse.compare.internal.patch.HunkTypedElement.HunkTypedElement(HunkResult,boolean,boolean)",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\patch\HunkTypedElement.java,,,,,,,,,,,,,,,,,,,,,,,,,7,5,0,5,1,3,0,4,1,3,4,1,3,1,1,1,1,,,,,,0,,"0,00",1,1,1,1
Public Method,"org.eclipse.compare.internal.patch.HunkTypedElement.getAdapter(Class)",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\patch\HunkTypedElement.java,,,,,,,,,,,,,,,,,,,,,,,,,2,7,0,7,1,5,0,3,3,3,6,1,5,3,3,3,3,,,,,,1,,"0,00",3,3,3,3
Public Method,"org.eclipse.compare.internal.patch.HunkTypedElement.getCharset()",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\patch\HunkTypedElement.java,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,2,1,1,2,1,1,1,1,1,1,,,,,,0,,"0,00",1,1,1,1
Public Method,"org.eclipse.compare.internal.patch.HunkTypedElement.getContents()",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\patch\HunkTypedElement.java,,,,,,,,,,,,,,,,,,,,,,,,,3,4,0,4,2,2,0,4,1,2,3,2,2,1,1,1,1,,,,,,0,,"0,00",1,1,1,1
Public Static Method,"org.eclipse.compare.internal.patch.HunkTypedElement.getHunkErrorImage(Image,LocalResourceManager,boolean)",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\patch\HunkTypedElement.java,,,,,,,,,,,,,,,,,,,,,,,,,7,3,0,3,1,1,0,2,1,1,2,1,1,1,1,1,1,,,,,,0,,"0,00",1,1,1,1
Private Static Method,"org.eclipse.compare.internal.patch.HunkTypedElement.getHunkOverlayImage(Image,LocalResourceManager,String,boolean)",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\patch\HunkTypedElement.java,,,,,,,,,,,,,,,,,,,,,,,,,7,5,0,5,3,3,0,4,1,3,4,3,3,1,1,1,1,,,,,,0,,"0,00",1,1,1,1
Public Method,"org.eclipse.compare.internal.patch.HunkTypedElement.getHunkResult()",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\patch\HunkTypedElement.java,,,,,,,,,,,,,,,,,,,,,,,,,7,3,0,3,1,1,0,1,1,1,2,1,1,1,1,1,1,,,,,,0,,"0,00",1,1,1,1
Public Method,"org.eclipse.compare.internal.patch.HunkTypedElement.getImage()",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\patch\HunkTypedElement.java,,,,,,,,,,,,,,,,,,,,,,,,,3,11,0,11,4,8,0,10,3,6,9,4,8,3,3,3,3,,,,,,1,,"0,00",3,3,3,3
Public Method,"org.eclipse.compare.internal.patch.HunkTypedElement.getName()",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\patch\HunkTypedElement.java,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,3,1,1,2,1,1,1,1,1,1,,,,,,0,,"0,00",1,1,1,1
Private Method,"org.eclipse.compare.internal.patch.HunkTypedElement.getPatcher()",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\patch\HunkTypedElement.java,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,4,1,1,2,1,1,1,1,1,1,,,,,,0,,"0,00",1,1,1,1
Public Method,"org.eclipse.compare.internal.patch.HunkTypedElement.getType()",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\patch\HunkTypedElement.java,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,6,1,1,2,1,1,1,1,1,1,,,,,,0,,"0,00",1,1,1,1
Public Method,"org.eclipse.compare.internal.patch.HunkTypedElement.isManuallyMerged()",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\patch\HunkTypedElement.java,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,5,1,1,2,1,1,1,1,1,1,,,,,,0,,"0,00",1,1,1,1
Public Class,"org.eclipse.compare.internal.patch.InputPatchPage",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\patch\InputPatchPage.java,4,4,5,2,29,3,22,5,1,65,0,,1,13,,,27,14,28,41,3,13,5,7,,945,114,663,141,524,188,,,382,522,153,438,,,,,23,23,24,9,2,5,88,"0,28",123,120,137,48
Class,"org.eclipse.compare.internal.patch.InputPatchPage.ActivationListener",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\patch\InputPatchPage.java,4,2,4,1,16,0,15,3,1,2,0,,0,0,,,1,0,1,14,0,0,0,1,,18,0,17,2,12,3,,,8,11,2,9,,,,,4,2,4,1,2,1,0,"0,18",4,2,4,1
Public Method,"org.eclipse.compare.internal.patch.InputPatchPage.ActivationListener.shellActivated(ShellEvent)",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\patch\InputPatchPage.java,,,,,,,,,,,,,,,,,,,,,,,,,6,16,0,15,1,12,3,6,4,8,10,1,9,4,2,4,1,,,,,,1,,"0,20",4,2,4,1
Public Constructor,"org.eclipse.compare.internal.patch.InputPatchPage.InputPatchPage(PatchWizard)",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\patch\InputPatchPage.java,,,,,,,,,,,,,,,,,,,,,,,,,6,5,0,5,1,3,0,3,1,3,4,1,3,1,1,1,1,,,,,,0,,"0,00",1,1,1,1
Protected Static Method,"org.eclipse.compare.internal.patch.InputPatchPage.addToHistory(String[],String)",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\patch\InputPatchPage.java,,,,,,,,,,,,,,,,,,,,,,,,,4,13,3,8,2,6,2,7,2,5,7,2,6,2,2,2,1,,,,,,1,,"0,25",2,2,2,1
Private Method,"org.eclipse.compare.internal.patch.InputPatchPage.addWorkspaceControls(Composite)",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\patch\InputPatchPage.java,,,,,,,,,,,,,,,,,,,,,,,,,12,19,4,15,3,13,1,12,1,13,14,3,13,1,1,1,1,,,,,,0,,"0,07",1,1,1,1
Private Method,"org.eclipse.compare.internal.patch.InputPatchPage.adjustToCurrentTarget()",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\patch\InputPatchPage.java,,,,,,,,,,,,,,,,,,,,,,,,,7,78,1,59,7,43,18,18,92,22,37,7,34,14,14,15,9,,,,,,5,,"0,31",14,14,15,9
Private Method,"org.eclipse.compare.internal.patch.InputPatchPage.buildPatchFileGroup(Composite)",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\patch\InputPatchPage.java,,,,,,,,,,,,,,,,,,,,,,,,,29,163,14,142,14,128,9,18,1,99,118,24,106,1,1,1,1,,,,,,0,,"0,06",1,1,1,1
Anonymous Class,"org.eclipse.compare.internal.patch.InputPatchPage.buildPatchFileGroup.(Anon_1)",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\patch\InputPatchPage.java,2,2,2,1,13,1,12,0,1,2,0,,0,0,,,1,0,1,14,0,0,0,1,,14,1,13,1,12,0,,,9,11,2,10,,,,,2,2,2,1,2,1,0,"0,00",2,2,2,1
Public Method,"org.eclipse.compare.internal.patch.InputPatchPage.buildPatchFileGroup.(Anon_1).widgetSelected(SelectionEvent)",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\patch\InputPatchPage.java,,,,,,,,,,,,,,,,,,,,,,,,,4,13,1,12,1,11,0,9,2,9,11,2,10,2,2,2,1,,,,,,1,,"0,00",2,2,2,1
Anonymous Class,"org.eclipse.compare.internal.patch.InputPatchPage.buildPatchFileGroup.(Anon_10)",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\patch\InputPatchPage.java,6,6,7,1,16,0,16,0,1,8,0,,0,0,,,1,0,1,14,0,0,0,1,,17,0,17,3,14,0,,,6,12,4,10,,,,,6,6,7,1,2,4,0,"0,00",6,6,7,1
Public Method,"org.eclipse.compare.internal.patch.InputPatchPage.buildPatchFileGroup.(Anon_10).doubleClick(DoubleClickEvent)",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\patch\InputPatchPage.java,,,,,,,,,,,,,,,,,,,,,,,,,3,16,0,16,3,13,0,7,6,6,12,4,10,6,6,7,1,,,,,,4,,"0,00",6,6,7,1
Anonymous Class,"org.eclipse.compare.internal.patch.InputPatchPage.buildPatchFileGroup.(Anon_2)",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\patch\InputPatchPage.java,2,2,2,1,13,0,12,2,1,2,0,,0,0,,,1,0,1,14,0,0,0,1,,14,0,13,1,12,2,,,9,11,2,10,,,,,2,2,2,1,2,1,0,"0,15",2,2,2,1
Public Method,"org.eclipse.compare.internal.patch.InputPatchPage.buildPatchFileGroup.(Anon_2).widgetSelected(SelectionEvent)",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\patch\InputPatchPage.java,,,,,,,,,,,,,,,,,,,,,,,,,5,13,0,12,1,11,2,10,2,9,11,2,10,2,2,2,1,,,,,,1,,"0,17",2,2,2,1
Anonymous Class,"org.eclipse.compare.internal.patch.InputPatchPage.buildPatchFileGroup.(Anon_3)",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\patch\InputPatchPage.java,1,1,1,1,3,0,3,0,1,2,0,,0,0,,,1,0,1,14,0,0,0,1,,4,0,4,0,3,0,,,1,2,1,1,,,,,1,1,1,1,2,0,0,"0,00",1,1,1,1
Public Method,"org.eclipse.compare.internal.patch.InputPatchPage.buildPatchFileGroup.(Anon_3).widgetSelected(SelectionEvent)",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\patch\InputPatchPage.java,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,0,2,0,1,1,1,2,1,1,1,1,1,1,,,,,,0,,"0,00",1,1,1,1
Anonymous Class,"org.eclipse.compare.internal.patch.InputPatchPage.buildPatchFileGroup.(Anon_4)",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\patch\InputPatchPage.java,1,1,1,1,6,0,6,0,1,2,0,,0,0,,,1,0,1,14,0,0,0,1,,7,0,7,0,6,0,,,4,5,1,4,,,,,1,1,1,1,2,0,0,"0,00",1,1,1,1
Public Method,"org.eclipse.compare.internal.patch.InputPatchPage.buildPatchFileGroup.(Anon_4).modifyText(ModifyEvent)",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\patch\InputPatchPage.java,,,,,,,,,,,,,,,,,,,,,,,,,0,6,0,6,0,5,0,4,1,4,5,1,4,1,1,1,1,,,,,,0,,"0,00",1,1,1,1
Anonymous Class,"org.eclipse.compare.internal.patch.InputPatchPage.buildPatchFileGroup.(Anon_5)",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\patch\InputPatchPage.java,1,1,1,1,6,0,6,0,1,2,0,,0,0,,,1,0,1,14,0,0,0,1,,7,0,7,0,6,0,,,4,5,1,4,,,,,1,1,1,1,2,0,0,"0,00",1,1,1,1
Public Method,"org.eclipse.compare.internal.patch.InputPatchPage.buildPatchFileGroup.(Anon_5).widgetSelected(SelectionEvent)",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\patch\InputPatchPage.java,,,,,,,,,,,,,,,,,,,,,,,,,0,6,0,6,0,5,0,4,1,4,5,1,4,1,1,1,1,,,,,,0,,"0,00",1,1,1,1
Anonymous Class,"org.eclipse.compare.internal.patch.InputPatchPage.buildPatchFileGroup.(Anon_6)",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\patch\InputPatchPage.java,1,1,1,1,9,0,9,1,1,2,0,,0,0,,,1,0,1,14,0,0,0,1,,10,0,10,1,9,1,,,7,8,2,7,,,,,1,1,1,1,2,0,0,"0,10",1,1,1,1
Public Method,"org.eclipse.compare.internal.patch.InputPatchPage.buildPatchFileGroup.(Anon_6).widgetSelected(SelectionEvent)",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\patch\InputPatchPage.java,,,,,,,,,,,,,,,,,,,,,,,,,4,9,0,9,1,8,1,8,1,7,8,2,7,1,1,1,1,,,,,,0,,"0,11",1,1,1,1
Anonymous Class,"org.eclipse.compare.internal.patch.InputPatchPage.buildPatchFileGroup.(Anon_7)",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\patch\InputPatchPage.java,1,1,1,1,6,0,6,0,1,2,0,,0,0,,,1,0,1,14,0,0,0,1,,7,0,7,0,6,0,,,4,5,1,4,,,,,1,1,1,1,2,0,0,"0,00",1,1,1,1
Public Method,"org.eclipse.compare.internal.patch.InputPatchPage.buildPatchFileGroup.(Anon_7).modifyText(ModifyEvent)",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\patch\InputPatchPage.java,,,,,,,,,,,,,,,,,,,,,,,,,0,6,0,6,0,5,0,4,1,4,5,1,4,1,1,1,1,,,,,,0,,"0,00",1,1,1,1
Anonymous Class,"org.eclipse.compare.internal.patch.InputPatchPage.buildPatchFileGroup.(Anon_8)",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\patch\InputPatchPage.java,2,2,2,1,13,0,12,1,1,2,0,,0,0,,,1,0,1,14,0,0,0,1,,14,0,13,1,12,1,,,9,11,2,10,,,,,2,2,2,1,2,1,0,"0,08",2,2,2,1
Public Method,"org.eclipse.compare.internal.patch.InputPatchPage.buildPatchFileGroup.(Anon_8).widgetSelected(SelectionEvent)",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\patch\InputPatchPage.java,,,,,,,,,,,,,,,,,,,,,,,,,5,13,0,12,1,11,1,10,2,9,11,2,10,2,2,2,1,,,,,,1,,"0,08",2,2,2,1
Anonymous Class,"org.eclipse.compare.internal.patch.InputPatchPage.buildPatchFileGroup.(Anon_9)",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\patch\InputPatchPage.java,1,1,1,1,4,0,4,0,1,2,0,,0,0,,,1,0,1,14,0,0,0,1,,5,0,5,0,4,0,,,2,3,1,2,,,,,1,1,1,1,2,0,0,"0,00",1,1,1,1
Public Method,"org.eclipse.compare.internal.patch.InputPatchPage.buildPatchFileGroup.(Anon_9).selectionChanged(SelectionChangedEvent)",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\patch\InputPatchPage.java,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,4,0,3,0,2,1,2,3,1,2,1,1,1,1,,,,,,0,,"0,00",1,1,1,1
Public Method,"org.eclipse.compare.internal.patch.InputPatchPage.canFlipToNextPage()",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\patch\InputPatchPage.java,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,3,1,1,2,2,1,1,2,1,1,1,1,1,1,,,,,,0,,"0,67",1,1,1,1
Method,"org.eclipse.compare.internal.patch.InputPatchPage.checkPageComplete()",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\patch\InputPatchPage.java,,,,,,,,,,,,,,,,,,,,,,,,,6,15,2,12,5,9,1,7,2,8,10,5,8,2,2,3,1,,,,,,1,,"0,08",2,2,3,1
Private Method,"org.eclipse.compare.internal.patch.InputPatchPage.clearErrorMessage()",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\patch\InputPatchPage.java,,,,,,,,,,,,,,,,,,,,,,,,,9,3,0,3,1,1,0,1,1,1,2,1,1,1,1,1,1,,,,,,0,,"0,00",1,1,1,1
Public Method,"org.eclipse.compare.internal.patch.InputPatchPage.createControl(Composite)",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\patch\InputPatchPage.java,,,,,,,,,,,,,,,,,,,,,,,,,6,30,8,17,3,15,5,16,1,15,16,3,15,1,1,1,1,,,,,,0,,"0,29",1,1,1,1
Public Method,"org.eclipse.compare.internal.patch.InputPatchPage.finish()",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\patch\InputPatchPage.java,,,,,,,,,,,,,,,,,,,,,,,,,0,33,3,4,1,2,26,2,1,2,3,1,2,1,1,1,1,,,,,,0,,"6,50",1,1,1,1
Protected Method,"org.eclipse.compare.internal.patch.InputPatchPage.getInputMethod()",bundles\org.eclipse.compare\compare\org\eclipse\compare\internal\patch\InputPatchPage.java,,,,,,,,,,,,,,,,,,,,,,,,,17,9,0,9,1,7,0,2,4,4,8,1,7,4,4,4,4,,,,,,1,,"0,00",4,4,4,4
